FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202404,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.76,0.37,2.77,5.16,51.47,,,0.08,2.63,,,,,,,,79.30,1.41,3.67,3.80,514956465
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202405,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.37,0.41,0.14,2.1,53.69,,,0.23,2.87,,,,,,,,78.20,1.23,3.45,4.44,514956465
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202406,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.83,0.69,2.81,5.95,59.76,,,0.25,3.13,,,,,,,,78.20,1.14,3.48,4.73,514956465
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202407,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.18,0.61,0.03,1.6,62.02,,,1.27,4.44,,,,,,,,76.80,01.09,4.37,4.93,514956465
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202408,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.93,0.87,3.78,4.84,67.52,,,1,5.48,,,,,,,,76.40,01.07,4.73,5.33,514956465
14482,"מור גמל להשקעה - אשראי ואג""ח",קופת גמל להשקעה,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202409,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.49,1.15,01.07,3.41,71.60,,,0.96,6.49,,,,,,,,75.30,1.20,5.30,5.30,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202401,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.51,0.44,12.82,12.89,117.49,,,0.62,0.62,,,,,,,,80,2.61,6.81,8.26,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202402,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.36,0.18,5.74,5.92,124.34,,,0.76,1.38,,,,,,,,78.80,3.45,8.95,9.36,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202403,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.91,1.18,2.58,2.31,128.09,,,1.13,2.53,,,,,,,,77.80,3.56,10.53,10.21,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202404,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.61,0.13,11.12,11.6,139.79,,,0.04,2.57,,,,,,,,78,04.08,11.48,10.22,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202405,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.18,0.17,7.94,8.95,149.08,,,0.24,2.82,,,,,,,,77.90,3.26,10.68,11.90,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202406,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.52,0.6,9.34,9.26,158.62,,,0.23,03.05,,,,,,,,77.80,2.93,10.25,12.84,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202407,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",03.05,0.23,4.96,7.78,168.46,,,1.27,4.36,,,,,,,,76.60,2.69,12.74,13.53,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202408,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.46,0.2,13.65,13.91,184.15,,,0.99,5.40,,,,,,,,76.30,2.62,13.70,14.59,514956465
14483,"מור קרן השתלמות לשכירים ולעצמאים - אשראי ואג""ח",קרנות השתלמות,"י.ד מור השקעות בע""מ","מור גמל ופנסיה בע""מ",202409,6/18/2023 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.96,0.25,3.84,4.55,190.44,,,0.94,6.39,,,,,,,,75,03.02,14.46,14.61,514956465
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202401,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,-2.03,0.34,24.77,22.4,324.66,,,0.74,0.74,,,,,,,,98.50,150.56,262.57,258.06,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202402,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,4.77,0.92,17.75,21.6,347.03,,,0.31,01.05,,,,,,,,97.60,164.34,279.23,273.73,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202403,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,0.9,0.08,19.24,20.06,381.39,,,04.08,5.18,,,,,,,,97.70,180.73,310.04,301.04,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202404,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,-1.54,1.92,17.4,13.94,389.90,,,-1.34,3.77,,,,,,,,98.60,185.96,322.24,310.27,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202405,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,5.79,0.44,12.86,18.21,416.14,,,2.11,5.96,,,,,,,,97.80,195.57,336.17,329.42,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202406,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,-0.53,2.45,31.1,28.12,457,,,03.09,9.23,,,,,,,,97.90,217.23,372.83,361.68,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202407,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.96,2.27,34.34,36.03,499.73,,,1.38,10.74,,,,,,,,98.20,240.21,428.89,397.39,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202408,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.91,0.25,34.24,37.9,534.96,,,-0.48,10.21,,,,,,,,98.30,252.28,447.83,424.07,513611509
14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202409,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,01.08,0.66,54.06,54.48,606.55,,,3.17,13.70,,,,,,,,98.50,289.14,510.47,483.02,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202401,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.64,1.51,4.18,5.31,67.37,,,0.75,0.75,,,,,,,,98.90,31.45,55.29,53.77,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202402,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.71,0.54,2.29,4.46,72.03,,,0.36,1.11,,,,,,,,97.90,34.43,58.37,57.28,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202403,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.47,01.04,3.31,4.74,79.75,,,04.07,5.23,,,,,,,,98.30,38.25,65.73,63.81,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202404,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.48,0.27,1.25,3.46,82.10,,,-1.32,3.84,,,,,,,,99,39.15,68.87,65.24,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202405,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.1,0.46,1.9,3.54,87.34,,,2.13,06.05,,,,,,,,98.30,41.57,72.25,69.71,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202406,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.77,0.55,6.57,8.79,98.81,,,03.08,9.32,,,,,,,,98.10,46.98,81.76,77.99,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202407,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,4.21,1.57,06.09,8.73,108.97,,,1.32,10.76,,,,,,,,98.40,52.69,93.60,87.18,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202408,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,5.6,0.67,5.83,10.76,119.04,,,-0.57,10.13,,,,,,,,98.20,56.48,100.57,94.57,513611509
14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202409,3/26/2023 12:00:00 AM,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.39,1.25,05.09,7.23,130,,,3.15,13.60,,,,,,,,98.30,62.46,110.55,103.93,513611509
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202401,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,18.58,2.6,135.6,151.58,770.26,,,2.23,2.23,,,,,,,,96.70,761.62,761.62,759.64,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202402,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,15.69,4.15,116.04,127.58,919.40,,,2.90,5.19,,,,,,,,98.50,911.35,911.35,910.51,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202403,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,16.51,4.3,132.78,144.99,1126.27,,,6.29,11.81,,,,,,,,99.80,1112.95,1112.95,1097.57,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202404,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,16.13,02.08,94.5,108.55,1211.55,,,-1.89,9.70,,,,,,,,99.20,1202.10,1202.10,1202.08,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202405,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,21.71,3.64,116.99,135.06,1383.44,,,03.01,13,,,,,,,,99.70,1385.25,1385.25,1380.97,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202406,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,23.71,4.35,115.23,134.59,1599.25,,,5.69,19.43,,,,,,,,99.50,1583.04,1583.04,1580.41,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202407,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,26.24,05.02,136.01,157.23,1773.53,,,0.93,20.54,,,,,,,,99.60,1758.93,1758.93,1751.20,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202408,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,36.82,6.78,89.79,119.83,1877.42,,,-0.88,19.48,,,,,,,,99.60,1870.20,1870.20,1862.81,512237744
14668,מגדל השתלמות עוקב מדד S&P 500,קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202409,6/8/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדד s&p 500,37.08,5.93,114.53,145.68,2093.84,,,3.66,23.85,,,,,,,,99.30,2076.76,2076.76,2074.53,512237744
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202401,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,4.97,0.26,15.48,20.19,115.33,,,0.84,0.84,,,,,,,,99.40,107.56,74.86,56.48,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202402,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,2.5,0.05,20.13,22.58,141.34,,,2.86,3.72,,,,,,,,99.40,135.94,94.49,71.05,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202403,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,4.3,0.26,20.14,24.18,172.90,,,4.93,8.84,,,,,,,,99.40,164.71,115.52,87.37,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202404,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,0.18,0.16,14.06,14.08,183.60,,,-1.87,6.80,,,,,,,,99.40,178.03,125.21,94.31,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202405,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,2.33,0.53,14.69,16.49,199.77,,,-0.08,6.72,,,,,,,,99.40,192.17,135.85,102.42,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202406,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,3.52,0.58,18.97,21.91,223.85,,,01.07,7.86,,,,,,,,99.40,211.49,149.60,113.74,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202407,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,0.56,0.44,24.51,24.63,252.22,,,1.63,9.62,,,,,,,,99.50,240.67,172.73,133.38,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202408,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,3.31,0.15,16.84,20,273.80,,,0.58,10.25,,,,,,,,99.40,263.58,184.37,141.24,512245812
14676,מנורה מבטחים השתלמות עוקב מדדי מניות,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202409,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדי מניות,2.49,0.74,19.82,21.57,303.76,,,2.92,13.47,,,,,,,,99.40,296.56,206.60,158.25,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202401,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.24,0.13,1.89,5,18.79,,,0.26,0.26,,,,,,,,98.60,8.41,6.52,4.95,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202402,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,1.79,0.26,1.19,2.72,21.82,,,1.63,1.89,,,,,,,,98.60,10.25,7.93,6.12,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202403,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,1.67,0.27,1.26,2.66,25.12,,,2.80,4.75,,,,,,,,98.50,11.76,8.92,07.08,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202404,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,1.5,0.24,0.59,1.85,26.65,,,-1.15,3.54,,,,,,,,98.50,12.50,9.36,7.39,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202405,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.33,0.35,2.4,5.38,31.95,,,-0.12,3.42,,,,,,,,98.60,15.04,11.61,9.14,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202406,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,1.96,0.69,1.54,2.81,34.99,,,0.75,4.19,,,,,,,,98.50,16.12,13.14,10.43,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202407,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.67,0.39,1.35,3.63,39.03,,,1.20,5.44,,,,,,,,98.50,18.09,14.17,11.44,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202408,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,2.87,0.16,1.73,4.44,43.85,,,0.93,6.43,,,,,,,,98.50,21.23,16.30,13,512245812
14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202409,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,1.82,0.76,2.27,3.33,48,,,1.74,8.28,,,,,,,,98.50,23.38,18.15,14.51,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202401,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",2.6,0,2.68,5.28,33.29,,,-0.12,-0.12,,,,,,,,97.50,0,3.26,2.57,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202402,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",0.02,0.22,4.78,4.58,38.01,,,0.25,0.13,,,,,,,,97.30,0,4.17,3.71,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202403,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",2.23,0.13,5.72,7.82,46.17,,,0.87,1,,,,,,,,97.40,0,4.67,4.67,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202404,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",0.83,0,5.28,6.11,52.10,,,-0.34,0.66,,,,,,,,97.40,0,5.36,5.36,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202405,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",1.88,0.23,3.88,5.53,57.53,,,-0.10,0.56,,,,,,,,97.40,0,5.92,5.92,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202406,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",0.11,0.01,04.06,4.16,61.98,,,0.55,1.11,,,,,,,,97.50,0,6.18,6.18,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202407,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",0.61,0.11,3.42,3.92,66.39,,,0.80,1.92,,,,,,,,97.50,0,7.26,7.26,512245812
14679,"מנורה מבטחים תגמולים ופיצויים מסלול עוקב מדדי אג""ח",תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202408,5/2/2023 00:00:00,כלל האוכלוסיה,עוקבי מדדים,"עוקב מדדי אג""ח",3.39,0,4.36,7.75,74.85,,,1.13,03.07,,,,,,,,97.50,0,7.50,7.50,512245812
